Price,Currency,Year,Condition,Total Hours,Total Seats,Flight Rules,Category,Propulsion,No. Engines,Make,Model,City,State,Country,Continent,National Origin,Eng. 1 Hours,Maint. Eng. 1,Eng. 2 Hours,Maint. Eng. 2,Prop. 1 Hours,Maint. Prop. 1,Prop. 2 Hours,Maint. Prop. 2,text
189000.0,USD,1994,Used,1293.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20M Tls Bravo,Stillwater,OK,United States,,United States,297.0,SMOH,,,,SPOH,,,$
299000.0,USD,1976,Used,5750.0,6,,Airplane,Piston Engine,2,Beechcraft,58P Baron,New Orleans,LA,United States,,United States,10.0,SFRM,30.0,SFRM,10.0,SNEW,10.0,SNEW,$
224900.0,USD,2019,Used,60.0,2,VFR,Airplane,Piston Engine,1,Cubcrafters,Carbon Cub Ex,Brigham City,UT,United States,,United States,60.0,SNEW,,,,SNEW,,,$
35000.0,USD,2004,Used,328.0,2,VFR,Airplane,Piston Engine,1,Sonex Aircraft,Sonex,Phoenix,AZ,United States,,United States,328.0,SNEW,,,,SNEW,,,$
49900.0,USD,2007,Used,1595.0,2,VFR,Airplane,Piston Engine,1,Evektor,Sportstar,Novato,CA,United States,,Czech Republic,502.0,SNEW,,,,,,,$
105500.0,USD,1978,Used,2800.0,4,IFR,Airplane,Piston Engine,1,Cessna,182Rg Skylane,Valparaiso,IN,United States,,United States,800.0,,,,,,,,$
295000.0,USD,1990,,5026.0,,,Airplane,Piston Engine,1,Piper Aircraft,Malibu Mirage,Arlington,TX,United States,,United States,841.0,SFRM,,,,,,,$
189500.0,USD,1999,Used,2084.0,,,Airplane,Piston Engine,1,Piper Aircraft,Saratoga Ii Tc (1998 - 2008),Sturgis,MI,United States,,United States,2088.0,SNEW,,,,SNEW,,,$
165000.0,USD,1984,Used,5068.0,7,IFR,Airplane,Piston Engine,2,Piper Aircraft,Navajo Mojave,Avoca,PA,United States,,United States,1384.0,SMOH,1250.0,SMOH,444.0,SPOH,444.0,SPOH,$
75500.0,USD,1991,Used,1050.0,,,Airplane,Piston Engine,1,Maule Air,Mxt-7-180,,CA,United States,,United States,1035.0,SNEW,,,,SNEW,,,$
399000.0,USD,1981,Used,6450.0,7,,Airplane,Turbofan,,Cessna,Citation Isp,Melbourne,FL,United States,,United States,2876.0,SOH,2932.0,SOH,,,,,$
99500.0,USD,2011,Used,630.0,2,VFR,Airplane,Piston Engine,1,Brm Aero,Bristell,The Villages,FL,United States,,Czech Republic,630.0,SNEW,,,,SNEW,,,$
225000.0,USD,1981,Used,3853.0,6,IFR,Airplane,Piston Engine,1,Piper Aircraft,Turbo Saratoga Sp (1980 - 1987),Sturgis,MI,United States,,United States,780.0,SMOH,,,,SPOH,,,$
36000.0,USD,1971,Used,3497.0,2,,Airplane,Piston Engine,1,Grumman,Aa1A,Salinas,CA,United States,,United States,335.0,,,,,,,,$
36500.0,USD,1966,Used,1675.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20E Super 21,Beaver Falls,PA,United States,,United States,1675.0,SNEW,90.0,STOH,,,,,$
65000.0,USD,1969,Used,4250.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20F Exec 21,Bradenton,FL,United States,,United States,150.0,SMOH,,,,,,,$
438000.0,USD,1996,Used,3303.0,6,IFR,Airplane,Piston Engine,1,Piper Aircraft,Malibu Mirage,Coldwater,MI,United States,,United States,675.0,SNEW,,,,SNEW,,,$
709000.0,USD,2017,Used,1125.0,,,Airplane,Piston Engine,1,Cirrus,Sr22T-G6 Gts,Livermore,CA,United States,,United States,50.0,STOH,,,,,,,$
225000.0,USD,2004,Used,804.0,2,VFR,Airplane,Piston Engine,1,Lancair,Legacy Rg,Watkins,CO,United States,,United States,,,,,,,,,$
219500.0,USD,2001,Used,1825.0,4,IFR,Airplane,Piston Engine,1,Cessna,300,Bentonville,AR,United States,,United States,500.0,SNEW,,,,SMOH,,,$
485000.0,USD,1997,Used,3550.0,,,Airplane,Piston Engine,1,Piper Aircraft,Malibu Mirage,Hollywood,FL,United States,,United States,370.0,SOH,,,,,,,$
78500.0,,1965,,4538.0,,,Military/Classic/Vintage,,,Nanchang,Cj-6A,,PA,United States,North America,China,,,,,,,,,Price: USD $
265000.0,USD,1997,Used,3094.0,5,IFR,Airplane,Piston Engine,1,Piper Aircraft,Saratoga Ii Hp,Franklin,VA,United States,,United States,878.0,SOH,,,,SOH,,,$
65000.0,USD,2009,Used,4321.0,,,Airplane,Piston Engine,1,Flight Design,Ctls,Colorado Springs,CO,United States,,Germany,961.0,,,,,,,,$
725000.0,USD,1997,Used,7841.0,,IFR,Airplane,Turbofan,,Learjet,31A,Tampa,FL,United States,,United States,742.0,SMPI,742.0,SMPI,,,,,$
33500.0,USD,2008,Used,477.0,2,VFR,Airplane,Piston Engine,1,Zenair/Zenith,Zodiac Ch 601 Xlb,North Las Vegas,NV,United States,,Canada,477.0,SNEW,,,,SNEW,,,$
415000.0,USD,2011,Used,1436.0,4,IFR,Airplane,Piston Engine,1,Cirrus,Sr22-G3,Addison,TX,United States,,United States,386.0,SMOH,,,,,,,$
795000.0,USD,1990,Used,6150.0,,,Airplane,Turboprop,,Beechcraft,King Air C90A,Oxford,NC,United States,,United States,2552.0,SMOH,2552.0,SMOH,332.0,SPOH,332.0,SPOH,$
110000.0,USD,1985,Used,4489.0,4,IFR,Airplane,Piston Engine,1,Cessna,182R Skylane,Beaver,WV,United States,,United States,1146.0,,,,,,,,$
54900.0,USD,1949,Used,4454.0,5,VFR,Airplane,Piston Engine,1,Cessna,190,New Port Richie,FL,United States,,United States,1166.0,SMOH,,,,SMOH,,,$
42000.0,USD,1975,Used,3939.0,4,,Airplane,Piston Engine,1,Beechcraft,C23 Sundowner 180,Madison,GA,United States,,United States,1450.0,SNEW,,,,,,,$
75000.0,USD,1949,Used,5570.0,5,IFR,Airplane,Piston Engine,1,Cessna,195B,Payson,AZ,United States,,United States,1418.0,SMOH,,,,SMOH,,,$
89000.0,USD,1976,Used,10080.0,6,IFR,Airplane,Piston Engine,1,Piper Aircraft,Lance,Albuquerque,NM,United States,,United States,1445.0,SMOH,,,,SOH,,,$
72000.0,USD,1968,Used,6945.0,4,,Airplane,Piston Engine,1,Piper Aircraft,Cherokee 235,Albuquerque,NM,United States,,United States,1080.0,SMOH,,,,SOH,,,$
51700.0,USD,1955,Used,,,,Airplane,Piston Engine,1,Cessna,180 Skywagon,San Jacinto,CA,United States,,United States,,,,,,,,,$
129000.0,USD,1996,Used,2200.0,4,,Airplane,Piston Engine,1,Mooney International Corp,M20J Mse,Waco,TX,United States,,United States,600.0,STOH,,,,SNEW,,,$
324900.0,USD,1975,Used,7217.0,,,Airplane,Piston Engine,2,Piper Aircraft,Navajo Chieftain,Louisville (KLOU),KY,United States,,United States,355.0,SMOH,,,,SPOH,,,$
129900.0,USD,1978,Used,2843.0,4,IFR,Airplane,Piston Engine,1,Cessna,182Q Skylane,Lakeland (KLAL),FL,United States,,United States,187.0,SNEW,,,,SPOH,,,$
79800.0,USD,1969,Used,7234.0,4,IFR,Airplane,Piston Engine,1,Piper Aircraft,Arrow,Pompano Beach,FL,United States,,United States,824.0,SMOH,7234.0,SNEW,,SNEW,,,$
25000.0,USD,1971,Used,2089.0,2,VFR,Airplane,Piston Engine,1,Grumman,Aa1A,Millwood,WV,United States,,United States,323.0,,,,,,,,$
59900.0,USD,1970,Used,4236.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20C,Olathe,KS,United States,,United States,135.0,SOH,,,,SNEW,,,$
75000.0,USD,1961,Used,6265.0,,,Airplane,Piston Engine,1,Beechcraft,A33 Debonair,,,United States,,United States,358.0,SMOH,,,,SPOH,,,$
85000.0,USD,1982,Used,6050.0,4,IFR,Airplane,Piston Engine,1,Cessna,172Rg Cutlass,Foley,AL,United States,,United States,55.0,SMOH,,,,SPOH,,,$
149500.0,USD,1995,Used,1600.0,2,,Airplane,Piston Engine,1,Questair,Venture,Daytona Beach,FL,United States,,United States,1311.0,SNEW,,,,SPOH,,,$
89000.0,USD,1975,Used,170.0,1,VFR,Airplane,Piston Engine,1,Yakovlev,Yak 50,Torrance,CA,United States,,Soviet Union,14.0,SFRM,,,,,,,$
2750000.0,USD,1999,Used,5503.0,,IFR,Airplane,Turboprop,,Beechcraft,King Air 350,Chattanooga,TN,United States,,United States,5437.0,SNEW,5457.0,SNEW,228.0,SNEW,228.0,SNEW,$
34500.0,USD,1970,Used,1660.0,2,,Airplane,Piston Engine,1,Mooney International Corp,M10 Cadet,Daytona Beach,FL,United States,,United States,90.0,SMOH,,,,,,,$
149000.0,USD,1978,Used,2000.0,4,IFR,Airplane,Piston Engine,1,Cessna,182Q Skylane,Rockwall,TX,United States,,United States,140.0,SMOH,,,,SOH,,,$
625000.0,USD,2017,Used,1525.0,5,,Airplane,Piston Engine,1,Cirrus,Sr22-G6 Gts,Tampa Bay,FL,United States,,United States,1525.0,SNEW,,,,SNEW,,,$
65000.0,USD,1977,Used,2083.0,,IFR,Airplane,Piston Engine,1,Bellanca,17-30A Super Viking (1979 And Newer),Stuart,FL,United States,,United States,164.0,SMOH,,,,SPOH,,,$
32500.0,USD,1970,Used,1894.0,2,,Airplane,Piston Engine,1,Mooney International Corp,M10 Cadet,Belle Plaine,IA,United States,,United States,126.0,SMOH,,,,,,,$
79950.0,USD,1962,Used,3558.0,4,IFR,Airplane,Piston Engine,1,Cessna,210B,Worthington Springs,FL,United States,,United States,160.0,SMOH,,,,,,,$
48500.0,USD,1975,Used,2792.0,4,IFR,Airplane,Piston Engine,1,Bellanca,17-30A Super Viking,Southwest,OH,United States,,United States,952.0,SMOH,,,,SPOH,,,$
7295000.0,,1999,,6518.5,,,Airplane,Turbofan,,Cessna,V,,CA,United States,North America,United States,,,,,,,,,Price: USD $
57000.0,USD,1960,Used,5760.0,4,IFR,Airplane,Piston Engine,1,Beechcraft,M35 Bonanza,Lubbock,TX,United States,,United States,16.0,SMOH,,,,SPOH,,,$
94900.0,USD,1978,Used,6436.0,4,IFR,Airplane,Piston Engine,1,Cessna,182Q Skylane,Pembroke Pines (KHWO),FL,United States,,United States,1423.0,SMOH,,,,SPOH,,,$
269900.0,USD,2007,,2600.0,,,Airplane,Piston Engine,1,Cirrus,Sr22-G3 Turbo Gts,Phillipsburg,OH,United States,,United States,345.0,,,,,,,,$
695000.0,USD,1991,Used,10416.0,,,Airplane,Turbofan,,Beechcraft,Beechjet 400A,Ontario,OR,United States,,United States,2740.0,SMOH,2739.0,SMOH,,,,,$
25000.0,USD,1946,Used,185.0,2,VFR,Airplane,Piston Engine,1,Taylorcraft Aircraft,Bc-12D,Lacon,IL,United States,,United States,185.0,SMOH,,,,SNEW,,,$
210000.0,USD,1996,Used,875.0,2,VFR,Airplane,Piston Engine,1,Extra Flugzeugbau,Ea 300/200,Palatka,FL,United States,,Germany,875.0,,,,,,,,$
98500.0,USD,1977,Used,2796.0,4,IFR,Airplane,Piston Engine,1,Bellanca,17-31Atc Turbo Super Viking,Henderson,NV,United States,,United States,1404.0,,,,,,,,$
110000.0,USD,1974,Used,6042.0,,,Airplane,Piston Engine,1,Grumman,G164A Ag Cat,Hayti,MO,United States,,United States,,,,,,,,,$
79900.0,USD,1967,Used,2200.0,4,,Airplane,Piston Engine,1,Cessna,172/180 Conversion,Soldotna,AK,United States,,United States,82.0,SMOH,,,,,,,$
195000.0,USD,2014,Used,189.0,2,VFR,Airplane,Piston Engine,1,Cubcrafters,Carbon Cub Ex,Aurora,OR,United States,,United States,189.0,SMOH,,,189.0,,189.0,SNEW,$
79000.0,USD,2010,Used,1450.0,2,,Airplane,Piston Engine,1,Czech Sport Aircraft,Piper Sport,Torrance,CA,United States,,Czech Republic,1450.0,SNEW,,,,SNEW,,,$
274900.0,USD,2005,Used,865.0,4,IFR,Airplane,Piston Engine,1,Cirrus,Sr22-G2 Gts,Waco,TX,United States,,United States,865.0,SNEW,,,,SNEW,,,$
229000.0,USD,2001,Used,1126.0,,,Airplane,Piston Engine,1,Lancair,Legacy,Vero Beach,FL,United States,,United States,1126.0,SNEW,,,,SNEW,,,$
199000.0,USD,1967,Used,10137.0,6,IFR,Airplane,Piston Engine,1,Cessna,U206A,,MT,United States,,United States,,,,,,,,,$
121500.0,USD,1979,Used,9392.0,4,IFR,Airplane,Piston Engine,1,Cessna,182Q Skylane,Oklahoma City,OK,United States,,United States,287.0,SMOH,,,,SPOH,,,$
79900.0,USD,1960,Used,5599.0,,IFR,Airplane,Piston Engine,1,Beechcraft,M35 Bonanza,Pine Mountain Lake,CA,United States,,United States,1064.0,SFOH,,,,,,,$
150000.0,USD,1983,Used,6385.0,,,Airplane,Piston Engine,2,Cessna,303 Crusader,South Bend,IN,United States,,United States,1944.0,,2102.0,,2102.0,,2102.0,,$
3795000.0,,2009,,2375.5,,,Airplane,Turbofan,,Hawker Beechcraft,4000,,CO,United States,North America,United States,,,,,,,,,Price: USD $
90000.0,USD,1962,Used,5919.0,4,IFR,Airplane,Piston Engine,1,Beechcraft,P35 Bonanza,Fayetteville,CO,United States,,United States,205.0,SMOH,,,,SPOH,,,$
41000.0,USD,1969,Used,5064.0,4,IFR,Airplane,Piston Engine,1,Piper Aircraft,Cherokee 140,Medina,OH,United States,,United States,485.0,SMOH,,,,SMOH,,,$
895000.0,,1977,,9734.8,,,Airplane,Turboprop,,Beechcraft,King Air 200,,MO,United States,North America,United States,,,,,,,,,Price: USD $
104000.0,USD,1978,Used,4620.0,4,IFR,Airplane,Piston Engine,1,Cessna,182Rg Skylane,Marshfield,WI,United States,,United States,5.0,SMOH,,,,,,,$
72000.0,USD,1977,Used,2786.0,4,IFR,Airplane,Piston Engine,1,Piper Aircraft,Archer Ii,Piqua,OH,United States,,United States,711.0,,,,,,,,$
1600000.0,USD,2007,Used,3973.0,,,Airplane,Turboprop,,Cessna,Caravan 208 Amphibian,South St Paul,MN,United States,,United States,1228.0,SNEW,,,,SNEW,,,$
169500.0,USD,1976,Used,2058.0,6,IFR,Airplane,Piston Engine,1,Beechcraft,A36 Bonanza 36,tulsa,OK,United States,,United States,844.0,SFRM,,,,SOH,,,$
27900.0,USD,1974,Used,2545.0,2,IFR,Airplane,Piston Engine,1,Grumman,Aa1B,Estero,FL,United States,,United States,1792.0,,,,,,,,$
189000.0,,1972,,3390.0,,,Airplane,Piston Engine,2,Beechcraft,A60 Duke,,,Canada,North America,United States,,,,,,,,,Price: USD $
450000.0,USD,2009,Used,1660.0,4,,Airplane,Piston Engine,1,Cirrus,Sr22-G3 Turbo,Lebanon,OH,United States,,United States,0.0,SMOH,,,,SNEW,,,$
125000.0,USD,1980,Used,2493.0,,,Airplane,Piston Engine,1,Piper Aircraft,Arrow Iv,Irvine,CA,United States,,United States,2493.0,SNEW,398.0,SMOH,,SNEW,,,$
439000.0,USD,1976,Used,9934.0,,,Airplane,Turboprop,,Beechcraft,King Air C90,Vero Beach,FL,United States,,United States,2462.0,SMOH,6350.0,SMOH,401.0,SPOH,401.0,,$
36000.0,USD,1973,Used,3585.0,2,IFR,Airplane,Piston Engine,1,Grumman,Aa1B,Erie,PA,United States,,United States,748.0,SMOH,,,,,,,$
845000.0,USD,2017,Used,390.0,5,,Airplane,Piston Engine,1,Cirrus,Sr22T-G6 Gts,College Station,TX,United States,,United States,390.0,SNEW,,,,SNEW,,,$
165000.0,USD,1985,Used,7551.0,4,,Airplane,Piston Engine,1,Cessna,182R Skylane,Goodland,KS,United States,,United States,28.0,SMOH,,,,SPOH,,,$
9000.0,USD,1963,Used,657.0,2,VFR,Airplane,Piston Engine,2,Champion Aircraft,Lancer 402,Cheyenne,WY,United States,,United States,657.0,SNEW,657.0,SNEW,657.0,SNEW,657.0,SNEW,$
3550000.0,,2009,,4181.0,,,Airplane,Turbofan,,Hawker Beechcraft,4000,,NY,United States,North America,United States,,,,,,,,,Price: USD $
52000.0,USD,1960,Used,1440.0,4,VFR,Airplane,Piston Engine,1,Cessna,182D Skylane,brighton,CO,United States,,United States,653.0,STOH,,,,SOH,,,$
108500.0,USD,1981,Used,4161.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20K 231,Harrisburg,PA,United States,,United States,7.0,SMOH,,,,SNEW,,,$
149900.0,USD,1963,Used,47781.0,4,IFR,Airplane,Piston Engine,1,Cessna,182G Skylane,Midland,TX,United States,,United States,42.0,SOH,,,,SNEW,,,$
1995000.0,USD,2017,Used,430.0,,,Airplane,Turbofan,,Cirrus,Vision Sf50,Knoxville,TN,United States,,United States,430.0,SNEW,,,,SNEW,,,$
59000.0,USD,1963,Used,650.0,2,IFR,Airplane,Piston Engine,2,Champion Aircraft,Lancer 402,Cheyenne,WY,United States,,United States,245.0,SMOH,245.0,SMOH,245.0,SMOH,245.0,SMOH,$
85000.0,USD,2013,Used,118.0,2,,Airplane,Piston Engine,1,Czech Sport Aircraft,Mermaid,Milton,VT,United States,,Czech Republic,118.0,SNEW,,,,SNEW,,,$
148900.0,USD,1997,Used,7520.0,4,,Airplane,Piston Engine,1,Cessna,172,Clearwater,FL,United States,,United States,895.0,SOH,,,,,,,$
479900.0,USD,1999,Used,2510.0,,,Airplane,Piston Engine,1,Piper Aircraft,Malibu Mirage,Lexington,KY,United States,,United States,1352.0,SFRM,,,,SPOH,,,$
250000.0,USD,1941,Used,5.0,2,,Airplane,Piston Engine,1,Boeing/Stearman,A75 N1,Paso Robles,CA,United States,,United States,5.0,SMOH,,,,SPOH,,,$
239000.0,USD,1998,Used,1900.0,4,IFR,Airplane,Piston Engine,1,Mooney International Corp,M20K Encore,Salt Lake City,UT,United States,,United States,1250.0,SMOH,,,,SMOH,,,$
65000.0,USD,1982,Used,8000.0,4,IFR,Airplane,Piston Engine,1,Cessna,172Rg Cutlass,Plattsburgh,NY,United States,,United States,1500.0,SMOH,,,,SNEW,,,$
189900.0,USD,2000,,1920.0,,,Airplane,Piston Engine,1,Piper Aircraft,Saratoga Ii Tc (1998 - 2008),South Carolina,,United States,,United States,1920.0,SNEW,,,,SOH,,,$
329000.0,USD,1978,Used,8753.0,,,Airplane,Piston Engine,2,Cessna,414A,Galesburg,IL,United States,,United States,187.0,SMOH,187.0,SMOH,187.0,,187.0,,$
175000.0,,1979,,48292.0,,,Airplane,Piston Engine,2,Beechcraft,60 Duke,,ID,United States,North America,United States,,,,,,,,,Price: USD $
225000.0,USD,1973,Used,7700.0,8,,Airplane,Turboprop,,Mitsubishi Heavy Industries,Mu 2J,,TN,United States,,Japan,3450.0,,3710.0,,,,,,$
7995000.0,,1998,,11928.0,,,Airplane,Turbofan,,Cessna,900Ex,,,United States,North America,France,,,,,,,,,Price: USD $
185000.0,USD,1987,Used,1444.0,4,,Airplane,Piston Engine,1,Beechcraft,F33A Bonanza,Fayetteville,AR,United States,,United States,1444.0,SNEW,,,,SNEW,,,$
420000.0,,1979,,6438.0,,,Airplane,Piston Engine,2,Cessna,414,,FL,United States,North America,United States,,,,,,,,,Price: USD $
99999.0,USD,1934,Used,1578.0,4,VFR,Airplane,Piston Engine,1,Stinson Aircraft Company ,Sr-5 Reliant,El Cajon,CA,United States,,United States,378.0,SMOH,,,,,,,$
140000.0,USD,1934,Used,2786.0,4,,Airplane,Piston Engine,1,Waco Aircraft Company,Ukc,,,United States,,United States,19.0,SMOH,,,,,,,$
36000.0,USD,1940,Used,195.0,2,VFR,Airplane,Piston Engine,1,Piper Aircraft,J-3C,waxhachie,TX,United States,,United States,,,195.0,,,,,,$
225000.0,USD,1928,Used,15.0,2,,Airplane,Piston Engine,1,Lincoln-Page,Lp3,Brodhead,WI,United States,,United States,15.0,SMOH,,,,SNEW,,,$
28900.0,USD,1946,Used,4396.0,2,,Airplane,Piston Engine,1,Cessna,140,Sellersburg,IN,United States,,United States,2231.0,,,,,,,,$
249000.0,,2007,,815.0,,,Airplane,Piston Engine,1,Extra Flugzeugbau,300,,,Austria,Europe,Germany,,,,,,,,,Price: USD $
5250000.0,,2013,,1998.0,,,Airplane,Turbofan,,Cessna,Citation Xls+,,,Austria,Europe,United States,,,,,,,,,Price: USD $
3575000.0,,2007,,2.9,,,Airplane,Turbofan,,Cessna,Citation Cj3,,,Austria,Europe,United States,,,,,,,,,Price: USD $
2400000.0,,2006,,3181.95,,,Airplane,Turbofan,,Hawker Beechcraft,850Xp,,,Russian Federation,Europe,United States,,,,,,,,,Price: USD $
4100000.0,,,,1092.0,,,Rotorcraft,Turboshaft,,Agusta,Aw109Sp,,,Austria,Europe,Italy,,,,,,,,,Price: USD $
295000.0,,2016,,200.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R22 Beta Ii,,,Austria,Europe,United States,,,,,,,,,Price: USD $
574000.0,,2020,,0.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven Ii,,,Austria,Europe,United States,,,,,,,,,Price: USD $
444000.0,,2020,,0.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven I,,,Austria,Europe,United States,,,,,,,,,Price: USD $
345000.0,,2016,,860.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Raven I,,,Austria,Europe,United States,,,,,,,,,Price: USD $
922000.0,,2018,,55.0,,,Rotorcraft,Turboshaft,,Robinson Helicopter,R66,,,Austria,Europe,United States,,,,,,,,,Price: USD $
187000.0,EUR,2003,,2305.0,,,Airplane,Piston Engine,1,Cirrus,Sr22,,,Czech Republic,Europe,United States,,,,,,,,,Price: â‚¬
430000.0,EUR,,,85.0,,,Rotorcraft,Piston Engine,,Enstrom Helicopter Corporation,280,,,Czech Republic,Europe,United States,,,,,,,,,Price: â‚¬
559000.0,EUR,2010,Used,1507.0,6,,Airplane,Piston Engine,1,Piper Aircraft,Matrix,Brno,,Czech Republic,,United States,,,,,,,,,$
70000.0,EUR,2017,Used,194.0,2,VFR,Rotorcraft,Gyrocopter,1,Celier,Xenon 4 - Executive,EPBA Bielsko-Biala,,Poland,,Malta,224.0,,,,,,,,$
1595000.0,,2007,,2537.0,,,Airplane,Turbofan,,Beechcraft,Premier 1A,,,United Kingdom,Europe,United States,,,,,,,,,Price: USD $
3595000.0,,2011,,1350.0,,,Airplane,Turboprop,,Pilatus,Pc-12 Ng,,,Belgium,Europe,Switzerland,,,,,,,,,Price: USD $
259000.0,EUR,2009,,520.0,,,Airplane,Piston Engine,1,Extra Flugzeugbau,330,,,Belgium,Europe,Germany,,,,,,,,,Price: â‚¬
1250000.0,,1996,,8400.0,,,Airplane,Turbofan,,Bombardier Learjet,45,,,Denmark,Europe,Canada,,,,,,,,,Price: USD $
260000.0,EUR,2009,,660.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Clipper Ii,,,Germany,Europe,United States,,,,,,,,,Price: â‚¬
595000.0,,1980,,6400.0,,,Rotorcraft,Turboshaft,,Bell Textron,206L 1,,,Denmark,Europe,United States,,,,,,,,,Price: USD $
339000.0,,2006,,737.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Clipper Ii,,,Denmark,Europe,United States,,,,,,,,,Price: USD $
349000.0,,2000,,1400.0,,,Airplane,Piston Engine,2,Piper Aircraft,Seneca V,,,Denmark,Europe,United States,,,,,,,,,Price: USD $
1850000.0,USD,2003,Used,1908.0,,,Airplane,Turboprop,,Beechcraft,King Air B200,Stockton,CA,United States,,United States,1908.0,SNEW,1908.0,SNEW,34.0,SPOH,34.0,SPOH,$
710000.0,EUR,2015,,520.0,,,Rotorcraft,Turboshaft,,Robinson Helicopter,R66,,,Netherlands,Europe,United States,,,,,,,,,Price: â‚¬
1500000.0,,2008,,2900.0,,,Rotorcraft,Turboshaft,,Agusta,A109E Power,,,Russian Federation,Europe,Italy,,,,,,,,,Price: USD $
3000000.0,,2013,,620.0,,,Rotorcraft,Turboshaft,,Agusta,Aw109Sp,,,Russian Federation,Europe,Italy,,,,,,,,,Price: USD $
3300000.0,,2008,,2030.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,Ec 135P2+,,,Russian Federation,Europe,Germany,,,,,,,,,Price: USD $
3500000.0,EUR,2012,,91.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 355Np,,,Russian Federation,Europe,Germany,,,,,,,,,Price: â‚¬
49500.0,USD,2005,Used,2560.0,,IFR,Airplane,Piston Engine,1,Cirrus,Sr22-G2 Gts,Quinton,VA,United States,,United States,900.0,STOH,2400.0,SMOH,,SMOH,,,$
95000.0,EUR,1978,,8297.0,,,Rotorcraft,Piston Engine,,Sikorsky Aircraft,S300C,,,Sweden,Europe,United States,,,,,,,,,Price: â‚¬
495000.0,EUR,1975,,4400.0,,,Rotorcraft,Turboshaft,,Bell Textron,206B Iii,,,Spain,Europe,United States,,,,,,,,,Price: â‚¬
395000.0,,1975,,3973.0,,,Rotorcraft,Turboshaft,,Bell Textron,206B Ii,,,Sweden,Europe,United States,,,,,,,,,Price: USD $
260000.0,EUR,1978,,14210.0,,,Rotorcraft,Turboshaft,,Bell Textron,206B,,,Sweden,Europe,United States,,,,,,,,,Price: â‚¬
555000.0,,1977,,10298.0,,,Airplane,Turboprop,,Beechcraft,King Air C90,,,Sweden,Europe,United States,,,,,,,,,Price: USD $
700000.0,EUR,1999,,9940.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,Ec 120B,,,Sweden,Europe,France,,,,,,,,,Price: â‚¬
485000.0,EUR,1979,,7855.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 350B,,,Sweden,Europe,France,,,,,,,,,Price: â‚¬
750000.0,,1999,,7675.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 350B-2,,,Norway,Europe,France,,,,,,,,,Price: USD $
298000.0,,2006,,2792.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44 Clipper Ii,,,Sweden,Europe,United States,,,,,,,,,Price: USD $
2490000.0,,2009,,945.0,,,Rotorcraft,Turboshaft,,Bell Textron,407,,,Sweden,Europe,United States,,,,,,,,,Price: USD $
890000.0,EUR,1995,,82127.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 350B-2,,,Sweden,Europe,France,,,,,,,,,Price: â‚¬
890000.0,EUR,1999,,5593.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,As 350B-2,,,Sweden,Europe,France,,,,,,,,,Price: â‚¬
1475000.0,,1987,,6575.0,,,Rotorcraft,Turboshaft,,Bell Textron,412,,,Norway,Europe,United States,,,,,,,,,Price: USD $
660000.0,EUR,2004,,3699.0,,,Rotorcraft,Turboshaft,,Airbus Helicopters,Ec 120B,,,Sweden,Europe,France,,,,,,,,,Price: â‚¬
2690000.0,EUR,2017,,45.0,,,Rotorcraft,Turboshaft,,Airbus,H130,,,Sweden,Europe,France,,,,,,,,,Price: â‚¬
1725000.0,,1997,,5695.5,,,Airplane,Turboprop,,Beechcraft,King Air 350,,IL,United States,North America,United States,,,,,,,,,Price: USD $
575000.0,,2010,,440.0,,,Airplane,Piston Engine,2,Piper Aircraft,Seneca V,,,Sweden,Europe,United States,,,,,,,,,Price: USD $
742000.0,EUR,2008,,1770.0,,,Airplane,Turboprop,,Piper Aircraft,Meridian,,,Poland,Europe,United States,,,,,,,,,Price: â‚¬
5500000.0,,2015,,807.0,,,Airplane,Turbofan,,Cessna,75,,,Poland,Europe,Canada,,,,,,,,,Price: USD $
39000.0,USD,1986,Used,2000.0,4,VFR,Airplane,Piston Engine,1,Pzl,Pzl-104-35,Rzeszow,,Poland,,Poland,280.0,,,,,,,,$
295000.0,,2012,,710.0,,,Rotorcraft,Piston Engine,,Robinson Helicopter,R44,,,Poland,Europe,United States,,,,,,,,,Price: USD $
1750000.0,EUR,2004,,2985.0,,,Rotorcraft,Turboshaft,,Agusta,A119 Koala,,,Sweden,Europe,Italy,,,,,,,,,Price: â‚¬
